date,bundle_id,pay
2020-05-30,com.shoujizhuanzhuan.cn,0.0
2020-05-30,com.walk.sports.cn,577.0
2020-05-31,com.boost.clean.coin.cn,599.0
2020-05-31,com.cyqxx.puzzle.idiom.cn,2182.5
2020-05-31,com.diamond.coin.cn,127.69999999999987
2020-05-31,com.dograise.richman.cn,381.0
2020-05-31,com.normandy.booster.cn,0.0
2020-05-31,com.oneapp.max.security.pro.cn,8.0
2020-05-31,com.rat.countmoney.cn,433.3
2020-05-31,com.shoujizhuanzhuan.cn,0.0
2020-05-31,com.walk.sports.cn,588.0
2020-06-01,com.boost.clean.coin.cn,567.0
2020-06-01,com.cyqxx.puzzle.idiom.cn,2120.6
2020-06-01,com.diamond.coin.cn,81.99999999999999
2020-06-01,com.dograise.richman.cn,470.0
2020-06-01,com.normandy.booster.cn,0.0
2020-06-01,com.oneapp.max.security.pro.cn,15.0
2020-06-01,com.rat.countmoney.cn,418.3
2020-06-01,com.shoujizhuanzhuan.cn,0.0
2020-06-01,com.walk.sports.cn,578.0
2020-06-02,com.boost.clean.coin.cn,685.0
2020-06-02,com.cyqxx.puzzle.idiom.cn,2423.2
2020-06-02,com.diamond.coin.cn,107.19999999999987
2020-06-02,com.dograise.richman.cn,469.0
2020-06-02,com.normandy.booster.cn,0.0
2020-06-02,com.oneapp.max.security.pro.cn,13.0
2020-06-02,com.rat.countmoney.cn,375.3
2020-06-02,com.shoujizhuanzhuan.cn,0.0
2020-06-02,com.walk.sports.cn,549.5
2020-06-03,com.boost.clean.coin.cn,687.0
2020-06-03,com.cyqxx.puzzle.idiom.cn,2345.999999999992
2020-06-03,com.diamond.coin.cn,85.49999999999997
2020-06-03,com.dograise.richman.cn,426.0
2020-06-03,com.normandy.booster.cn,0.0
2020-06-03,com.oneapp.max.security.pro.cn,21.0
2020-06-03,com.rat.countmoney.cn,414.3
2020-06-03,com.shoujizhuanzhuan.cn,0.0
2020-06-03,com.walk.sports.cn,471.0
2020-06-04,com.boost.clean.coin.cn,903.0
2020-06-04,com.cyqxx.puzzle.idiom.cn,2517.9999999999786
2020-06-04,com.diamond.coin.cn,88.89999999999995
2020-06-04,com.dograise.richman.cn,431.0
2020-06-04,com.normandy.booster.cn,0.0
2020-06-04,com.oneapp.max.security.pro.cn,6.0
2020-06-04,com.rat.countmoney.cn,380.3
2020-06-04,com.shoujizhuanzhuan.cn,0.0
2020-06-04,com.walk.sports.cn,536.0
2020-06-05,com.boost.clean.coin.cn,919.0
2020-06-05,com.cyqxx.puzzle.idiom.cn,2507.099999999976
2020-06-05,com.diamond.coin.cn,99.59999999999991
2020-06-05,com.dograise.richman.cn,434.0
2020-06-05,com.normandy.booster.cn,0.0
2020-06-05,com.oneapp.max.security.pro.cn,19.0
2020-06-05,com.rat.countmoney.cn,409.0
2020-06-05,com.shoujizhuanzhuan.cn,0.0
2020-06-05,com.walk.sports.cn,468.5
2020-06-06,com.boost.clean.coin.cn,1069.0
2020-06-06,com.cyqxx.puzzle.idiom.cn,2831.0999999999676
2020-06-06,com.diamond.coin.cn,107.7999999999999
2020-06-06,com.dograise.richman.cn,430.0
2020-06-06,com.normandy.booster.cn,0.0
2020-06-06,com.oneapp.max.security.pro.cn,19.0
2020-06-06,com.rat.countmoney.cn,463.0
2020-06-06,com.shoujizhuanzhuan.cn,0.0
2020-06-06,com.walk.sports.cn,460.5
2020-06-07,com.boost.clean.coin.cn,986.0
2020-06-07,com.cyqxx.puzzle.idiom.cn,3194.1999999999643
2020-06-07,com.diamond.coin.cn,113.99999999999987
2020-06-07,com.dograise.richman.cn,414.0
2020-06-07,com.normandy.booster.cn,5.0
2020-06-07,com.oneapp.max.security.pro.cn,24.0
2020-06-07,com.rat.countmoney.cn,463.3
2020-06-07,com.shoujizhuanzhuan.cn,0.0
2020-06-07,com.walk.sports.cn,552.5
2020-06-08,com.boost.clean.coin.cn,1090.0
2020-06-08,com.cyqxx.puzzle.idiom.cn,2822.699999999979
2020-06-08,com.diamond.coin.cn,84.99999999999999
2020-06-08,com.dograise.richman.cn,483.0
2020-06-08,com.normandy.booster.cn,0.0
2020-06-08,com.oneapp.max.security.pro.cn,20.0
2020-06-08,com.rat.countmoney.cn,458.3
2020-06-08,com.shoujizhuanzhuan.cn,0.0
2020-06-08,com.walk.sports.cn,570.5
2020-06-09,com.boost.clean.coin.cn,1048.0
2020-06-09,com.cyqxx.puzzle.idiom.cn,2898.7999999999683
2020-06-09,com.diamond.coin.cn,95.59999999999991
2020-06-09,com.dograise.richman.cn,394.0
2020-06-09,com.normandy.booster.cn,0.0
2020-06-09,com.oneapp.max.security.pro.cn,24.0
2020-06-09,com.rat.countmoney.cn,434.0
2020-06-09,com.shoujizhuanzhuan.cn,0.0
2020-06-09,com.walk.sports.cn,493.0
2020-06-10,com.boost.clean.coin.cn,1181.0
2020-06-10,com.cyqxx.puzzle.idiom.cn,3094.799999999961
2020-06-10,com.diamond.coin.cn,89.79999999999998
2020-06-10,com.dograise.richman.cn,449.0
2020-06-10,com.normandy.booster.cn,0.0
2020-06-10,com.oneapp.max.security.pro.cn,12.0
2020-06-10,com.rat.countmoney.cn,472.3
2020-06-10,com.shoujizhuanzhuan.cn,0.0
2020-06-10,com.walk.sports.cn,460.0
2020-06-11,com.boost.clean.coin.cn,1069.0
2020-06-11,com.cyqxx.puzzle.idiom.cn,3185.0999999999303
2020-06-11,com.diamond.coin.cn,96.59999999999995
2020-06-11,com.dograise.richman.cn,416.0
2020-06-11,com.normandy.booster.cn,0.0
2020-06-11,com.oneapp.max.security.pro.cn,8.0
2020-06-11,com.rat.countmoney.cn,344.0
2020-06-11,com.shoujizhuanzhuan.cn,0.0
2020-06-11,com.walk.sports.cn,468.5
2020-06-12,com.boost.clean.coin.cn,1081.0
2020-06-12,com.cyqxx.puzzle.idiom.cn,3408.399999999908
2020-06-12,com.diamond.coin.cn,71.20000000000003
2020-06-12,com.dograise.richman.cn,336.0
2020-06-12,com.normandy.booster.cn,0.0
2020-06-12,com.oneapp.max.security.pro.cn,14.0
2020-06-12,com.rat.countmoney.cn,443.0
2020-06-12,com.shoujizhuanzhuan.cn,0.0
2020-06-12,com.walk.sports.cn,580.0
2020-06-13,com.boost.clean.coin.cn,1034.0
2020-06-13,com.cyqxx.puzzle.idiom.cn,3323.9999999999045
2020-06-13,com.diamond.coin.cn,85.89999999999998
2020-06-13,com.dograise.richman.cn,400.0
2020-06-13,com.normandy.booster.cn,0.0
2020-06-13,com.oneapp.max.security.pro.cn,11.0
2020-06-13,com.rat.countmoney.cn,411.0
2020-06-13,com.shoujizhuanzhuan.cn,0.0
2020-06-13,com.walk.sports.cn,432.5
2020-06-14,com.boost.clean.coin.cn,1018.0
2020-06-14,com.cyqxx.puzzle.idiom.cn,3669.199999999865
2020-06-14,com.diamond.coin.cn,88.29999999999998
2020-06-14,com.dograise.richman.cn,397.0
2020-06-14,com.normandy.booster.cn,0.0
2020-06-14,com.oneapp.max.security.pro.cn,15.0
2020-06-14,com.rat.countmoney.cn,401.6
2020-06-14,com.shoujizhuanzhuan.cn,0.0
2020-06-14,com.walk.sports.cn,585.5
2020-06-15,com.boost.clean.coin.cn,1053.0
2020-06-15,com.cyqxx.puzzle.idiom.cn,4529.5999999999285
2020-06-15,com.diamond.coin.cn,82.69999999999997
2020-06-15,com.dograise.richman.cn,379.0
2020-06-15,com.normandy.booster.cn,0.0
2020-06-15,com.oneapp.max.security.pro.cn,10.0
2020-06-15,com.rat.countmoney.cn,455.3
2020-06-15,com.shoujizhuanzhuan.cn,0.0
2020-06-15,com.walk.sports.cn,508.0
2020-06-16,com.boost.clean.coin.cn,1012.0
2020-06-16,com.cyqxx.puzzle.idiom.cn,4389.19999999991
2020-06-16,com.diamond.coin.cn,91.69999999999996
2020-06-16,com.dograise.richman.cn,354.0
2020-06-16,com.normandy.booster.cn,0.0
2020-06-16,com.oneapp.max.security.pro.cn,19.0
2020-06-16,com.rat.countmoney.cn,453.0
2020-06-16,com.shoujizhuanzhuan.cn,0.0
2020-06-16,com.walk.sports.cn,450.0
2020-06-17,com.boost.clean.coin.cn,1028.0
2020-06-17,com.cyqxx.puzzle.idiom.cn,3339.899999999947
2020-06-17,com.diamond.coin.cn,67.50000000000001
2020-06-17,com.dograise.richman.cn,340.0
2020-06-17,com.normandy.booster.cn,0.0
2020-06-17,com.oneapp.max.security.pro.cn,17.0
2020-06-17,com.rat.countmoney.cn,416.3
2020-06-17,com.shoujizhuanzhuan.cn,0.0
2020-06-17,com.walk.sports.cn,517.0
2020-06-18,com.boost.clean.coin.cn,1062.0
2020-06-18,com.cyqxx.puzzle.idiom.cn,2921.6999999999875
2020-06-18,com.diamond.coin.cn,82.09999999999997
2020-06-18,com.dograise.richman.cn,343.0
2020-06-18,com.normandy.booster.cn,0.0
2020-06-18,com.oneapp.max.security.pro.cn,12.0
2020-06-18,com.rat.countmoney.cn,368.0
2020-06-18,com.shoujizhuanzhuan.cn,0.0
2020-06-18,com.walk.sports.cn,503.0
2020-06-19,com.boost.clean.coin.cn,1110.0
2020-06-19,com.cyqxx.puzzle.idiom.cn,2654.3999999999915
2020-06-19,com.diamond.coin.cn,76.70000000000002
2020-06-19,com.dograise.richman.cn,285.0
2020-06-19,com.normandy.booster.cn,0.0
2020-06-19,com.oneapp.max.security.pro.cn,28.0
2020-06-19,com.rat.countmoney.cn,343.0
2020-06-19,com.shoujizhuanzhuan.cn,0.0
2020-06-19,com.walk.sports.cn,469.5
2020-06-20,com.boost.clean.coin.cn,1052.0
2020-06-20,com.cyqxx.puzzle.idiom.cn,2571.0999999999913
2020-06-20,com.diamond.coin.cn,70.10000000000001
2020-06-20,com.dograise.richman.cn,352.0
2020-06-20,com.normandy.booster.cn,0.0
2020-06-20,com.oneapp.max.security.pro.cn,26.0
2020-06-20,com.rat.countmoney.cn,441.0
2020-06-20,com.shoujizhuanzhuan.cn,0.0
2020-06-20,com.walk.sports.cn,531.5
2020-06-21,com.boost.clean.coin.cn,1237.0
2020-06-21,com.cyqxx.puzzle.idiom.cn,2811.599999999993
2020-06-21,com.diamond.coin.cn,68.2
2020-06-21,com.dograise.richman.cn,347.0
2020-06-21,com.normandy.booster.cn,0.0
2020-06-21,com.oneapp.max.security.pro.cn,15.0
2020-06-21,com.rat.countmoney.cn,372.3
2020-06-21,com.shoujizhuanzhuan.cn,0.0
2020-06-21,com.walk.sports.cn,584.5
2020-06-22,com.boost.clean.coin.cn,1130.0
2020-06-22,com.cyqxx.puzzle.idiom.cn,3875.899999999994
2020-06-22,com.diamond.coin.cn,76.9
2020-06-22,com.dograise.richman.cn,392.0
2020-06-22,com.normandy.booster.cn,0.0
2020-06-22,com.oneapp.max.security.pro.cn,15.0
2020-06-22,com.rat.countmoney.cn,350.3
2020-06-22,com.shoujizhuanzhuan.cn,0.0
2020-06-22,com.walk.sports.cn,580.5
2020-06-23,com.boost.clean.coin.cn,1150.0
2020-06-23,com.cyqxx.puzzle.idiom.cn,4225.799999999996
2020-06-23,com.diamond.coin.cn,66.60000000000001
2020-06-23,com.dograise.richman.cn,305.0
2020-06-23,com.normandy.booster.cn,0.0
2020-06-23,com.oneapp.max.security.pro.cn,8.0
2020-06-23,com.rat.countmoney.cn,457.0
2020-06-23,com.shoujizhuanzhuan.cn,0.0
2020-06-23,com.walk.sports.cn,500.0
2020-06-24,com.boost.clean.coin.cn,597.0
2020-06-24,com.cyqxx.puzzle.idiom.cn,4157.099999999996
2020-06-24,com.diamond.coin.cn,64.70000000000002
2020-06-24,com.dograise.richman.cn,264.0
2020-06-24,com.normandy.booster.cn,0.0
2020-06-24,com.oneapp.max.security.pro.cn,11.0
2020-06-24,com.rat.countmoney.cn,353.0
2020-06-24,com.shoujizhuanzhuan.cn,0.0
2020-06-24,com.walk.sports.cn,570.0
2020-06-25,com.boost.clean.coin.cn,494.3
2020-06-25,com.cyqxx.puzzle.idiom.cn,4089.899999999997
2020-06-25,com.diamond.coin.cn,67.00000000000004
2020-06-25,com.dograise.richman.cn,239.0
2020-06-25,com.normandy.booster.cn,0.0
2020-06-25,com.oneapp.max.security.pro.cn,16.0
2020-06-25,com.rat.countmoney.cn,324.3
2020-06-25,com.shoujizhuanzhuan.cn,0.0
2020-06-25,com.walk.sports.cn,536.5
2020-06-26,com.boost.clean.coin.cn,524.2
2020-06-26,com.cyqxx.puzzle.idiom.cn,4089.799999999995
2020-06-26,com.diamond.coin.cn,64.60000000000004
2020-06-26,com.dograise.richman.cn,292.0
2020-06-26,com.normandy.booster.cn,0.0
2020-06-26,com.oneapp.max.security.pro.cn,14.0
2020-06-26,com.rat.countmoney.cn,322.0
2020-06-26,com.shoujizhuanzhuan.cn,0.0
2020-06-26,com.walk.sports.cn,429.5
2020-06-27,com.boost.clean.coin.cn,556.7
2020-06-27,com.cyqxx.puzzle.idiom.cn,4020.2999999999965
2020-06-27,com.diamond.coin.cn,60.40000000000005
2020-06-27,com.dograise.richman.cn,351.0
2020-06-27,com.normandy.booster.cn,0.0
2020-06-27,com.oneapp.max.security.pro.cn,27.0
2020-06-27,com.rat.countmoney.cn,356.0
2020-06-27,com.shoujizhuanzhuan.cn,0.0
2020-06-27,com.walk.sports.cn,425.5
2020-06-28,com.boost.clean.coin.cn,510.9
2020-06-28,com.cyqxx.puzzle.idiom.cn,4101.599999999997
2020-06-28,com.diamond.coin.cn,73.8
2020-06-28,com.dograise.richman.cn,327.0
2020-06-28,com.normandy.booster.cn,0.0
2020-06-28,com.oneapp.max.security.pro.cn,11.0
2020-06-28,com.rat.countmoney.cn,361.3
2020-06-28,com.shoujizhuanzhuan.cn,0.0
2020-06-28,com.walk.sports.cn,511.5
2020-06-29,com.boost.clean.coin.cn,618.7
2020-06-29,com.cyqxx.puzzle.idiom.cn,3859.399999999998
2020-06-29,com.diamond.coin.cn,69.00000000000003
2020-06-29,com.dograise.richman.cn,343.0
2020-06-29,com.normandy.booster.cn,0.0
2020-06-29,com.oneapp.max.security.pro.cn,14.0
2020-06-29,com.rat.countmoney.cn,366.0
2020-06-29,com.shoujizhuanzhuan.cn,0.0
2020-06-29,com.walk.sports.cn,430.0
2020-06-30,com.boost.clean.coin.cn,652.5000000000005
2020-06-30,com.cyqxx.puzzle.idiom.cn,3652.0999999999976
2020-06-30,com.diamond.coin.cn,89.69999999999996
2020-06-30,com.dograise.richman.cn,337.0
2020-06-30,com.normandy.booster.cn,0.0
2020-06-30,com.oneapp.max.security.pro.cn,14.0
2020-06-30,com.rat.countmoney.cn,383.0
2020-06-30,com.shoujizhuanzhuan.cn,0.0
2020-06-30,com.walk.sports.cn,479.0
2020-07-20,com.boost.clean.coin.cn,891.4000000000001
2020-07-20,com.cyqxx.puzzle.idiom.cn,4663.299999999997
2020-07-20,com.diamond.coin.cn,190.49999999999955
2020-07-20,com.dograise.richman.cn,306.0
2020-07-20,com.normandy.booster.cn,0.0
2020-07-20,com.oneapp.max.security.pro.cn,4.0
2020-07-20,com.rat.countmoney.cn,351.0
2020-07-20,com.shoujizhuanzhuan.cn,0.0
2020-07-20,com.walk.sports.cn,1163.0
2020-07-21,com.boost.clean.coin.cn,846.9000000000001
2020-07-21,com.cyqxx.puzzle.idiom.cn,5645.800000000004
2020-07-21,com.diamond.coin.cn,184.39999999999947
2020-07-21,com.dograise.richman.cn,316.0
2020-07-21,com.normandy.booster.cn,0.0
2020-07-21,com.oneapp.max.security.pro.cn,4.0
2020-07-21,com.rat.countmoney.cn,302.0
2020-07-21,com.shoujizhuanzhuan.cn,0.0
2020-07-21,com.walk.sports.cn,1694.0
2020-07-22,com.boost.clean.coin.cn,884.9000000000001
2020-07-22,com.cyqxx.puzzle.idiom.cn,6343.500000000005
2020-07-22,com.diamond.coin.cn,213.59999999999926
2020-07-22,com.dograise.richman.cn,298.0
2020-07-22,com.normandy.booster.cn,0.0
2020-07-22,com.oneapp.max.security.pro.cn,2.0
2020-07-22,com.rat.countmoney.cn,292.0
2020-07-22,com.shoujizhuanzhuan.cn,0.0
2020-07-22,com.walk.sports.cn,1214.5
2020-07-23,com.boost.clean.coin.cn,940.8
2020-07-23,com.cyqxx.puzzle.idiom.cn,6009.400000000003
2020-07-23,com.diamond.coin.cn,220.49999999999932
2020-07-23,com.dograise.richman.cn,302.0
2020-07-23,com.normandy.booster.cn,0.0
2020-07-23,com.oneapp.max.security.pro.cn,0.0
2020-07-23,com.rat.countmoney.cn,279.0
2020-07-23,com.shoujizhuanzhuan.cn,0.0
2020-07-23,com.walk.sports.cn,1290.0
2020-07-24,com.boost.clean.coin.cn,966.3000000000001
2020-07-24,com.cyqxx.puzzle.idiom.cn,6233.500000000004
2020-07-24,com.diamond.coin.cn,174.89999999999958
2020-07-24,com.dograise.richman.cn,314.0
2020-07-24,com.normandy.booster.cn,0.0
2020-07-24,com.oneapp.max.security.pro.cn,2.0
2020-07-24,com.rat.countmoney.cn,274.0
2020-07-24,com.shoujizhuanzhuan.cn,0.0
2020-07-24,com.walk.sports.cn,1386.5
2020-07-25,com.boost.clean.coin.cn,1004.6
2020-07-25,com.cyqxx.puzzle.idiom.cn,6241.900000000003
2020-07-25,com.diamond.coin.cn,193.1999999999996
2020-07-25,com.dograise.richman.cn,304.0
2020-07-25,com.normandy.booster.cn,0.0
2020-07-25,com.oneapp.max.security.pro.cn,11.0
2020-07-25,com.rat.countmoney.cn,246.0
2020-07-25,com.walk.sports.cn,1372.0
2020-07-26,com.boost.clean.coin.cn,1005.9000000000001
2020-07-26,com.cyqxx.puzzle.idiom.cn,6933.800000000007
2020-07-26,com.diamond.coin.cn,203.49999999999946
2020-07-26,com.dograise.richman.cn,286.0
2020-07-26,com.normandy.booster.cn,0.0
2020-07-26,com.oneapp.max.security.pro.cn,2.0
2020-07-26,com.rat.countmoney.cn,273.3
2020-07-26,com.shoujizhuanzhuan.cn,0.0
2020-07-26,com.walk.sports.cn,1437.0
2020-07-27,com.boost.clean.coin.cn,1070.9
2020-07-27,com.cyqxx.puzzle.idiom.cn,7764.000000000009
2020-07-27,com.diamond.coin.cn,189.09999999999954
2020-07-27,com.dograise.richman.cn,263.0
2020-07-27,com.normandy.booster.cn,0.0
2020-07-27,com.oneapp.max.security.pro.cn,3.0
2020-07-27,com.rat.countmoney.cn,282.0
2020-07-27,com.shoujizhuanzhuan.cn,0.0
2020-07-27,com.walk.sports.cn,1498.5
2020-07-28,com.boost.clean.coin.cn,1065.4
2020-07-28,com.cyqxx.puzzle.idiom.cn,8074.700000000008
2020-07-28,com.diamond.coin.cn,176.09999999999965
2020-07-28,com.dograise.richman.cn,334.0
2020-07-28,com.normandy.booster.cn,0.0
2020-07-28,com.oneapp.max.security.pro.cn,4.0
2020-07-28,com.rat.countmoney.cn,358.0
2020-07-28,com.shoujizhuanzhuan.cn,0.0
2020-07-28,com.walk.sports.cn,1615.0
2020-07-29,com.boost.clean.coin.cn,978.8
2020-07-29,com.cyqxx.puzzle.idiom.cn,7982.800000000003
2020-07-29,com.diamond.coin.cn,164.79999999999967
2020-07-29,com.dograise.richman.cn,314.0
2020-07-29,com.normandy.booster.cn,0.0
2020-07-29,com.oneapp.max.security.pro.cn,1.0
2020-07-29,com.rat.countmoney.cn,377.6
2020-07-29,com.shoujizhuanzhuan.cn,0.0
2020-07-29,com.walk.sports.cn,1536.5
2020-07-30,com.boost.clean.coin.cn,969.8
2020-07-30,com.cyqxx.puzzle.idiom.cn,7084.600000000005
2020-07-30,com.diamond.coin.cn,181.2999999999996
2020-07-30,com.dograise.richman.cn,312.0
2020-07-30,com.normandy.booster.cn,0.0
2020-07-30,com.oneapp.max.security.pro.cn,0.0
2020-07-30,com.rat.countmoney.cn,472.800000000001
2020-07-30,com.shoujizhuanzhuan.cn,0.0
2020-07-30,com.walk.sports.cn,1717.0
2020-07-31,com.boost.clean.coin.cn,1009.1999999999999
2020-07-31,com.cyqxx.puzzle.idiom.cn,7041.700000000003
2020-07-31,com.diamond.coin.cn,153.2999999999996
2020-07-31,com.dograise.richman.cn,342.0
2020-07-31,com.normandy.booster.cn,0.0
2020-07-31,com.oneapp.max.security.pro.cn,7.0
2020-07-31,com.rat.countmoney.cn,480.20000000000107
2020-07-31,com.shoujizhuanzhuan.cn,0.0
2020-07-31,com.walk.sports.cn,1630.5
2020-08-01,com.boost.clean.coin.cn,1182.0
2020-08-01,com.cyqxx.puzzle.idiom.cn,7529.200000000004
2020-08-01,com.diamond.coin.cn,170.8999999999997
2020-08-01,com.dograise.richman.cn,377.0
2020-08-01,com.normandy.booster.cn,0.0
2020-08-01,com.oneapp.max.security.pro.cn,1.0
2020-08-01,com.rat.countmoney.cn,488.4000000000012
2020-08-01,com.shoujizhuanzhuan.cn,0.0
2020-08-01,com.walk.sports.cn,1477.5
2020-08-02,com.boost.clean.coin.cn,1155.5
2020-08-02,com.cyqxx.puzzle.idiom.cn,7433.400000000002
2020-08-02,com.diamond.coin.cn,127.99999999999986
2020-08-02,com.dograise.richman.cn,427.0
2020-08-02,com.normandy.booster.cn,0.0
2020-08-02,com.oneapp.max.security.pro.cn,3.0
2020-08-02,com.rat.countmoney.cn,517.8000000000013
2020-08-02,com.walk.sports.cn,1515.0
2020-08-03,com.boost.clean.coin.cn,1140.1
2020-08-03,com.cyqxx.puzzle.idiom.cn,7609.900000000005
2020-08-03,com.diamond.coin.cn,119.59999999999982
2020-08-03,com.dograise.richman.cn,360.0
2020-08-03,com.normandy.booster.cn,0.0
2020-08-03,com.oneapp.max.security.pro.cn,3.0
2020-08-03,com.rat.countmoney.cn,539.0000000000009
2020-08-03,com.shoujizhuanzhuan.cn,0.0
2020-08-03,com.walk.sports.cn,1445.5
2020-08-04,com.boost.clean.coin.cn,1285.2999999999997
2020-08-04,com.cyqxx.puzzle.idiom.cn,7371.300000000003
2020-08-04,com.diamond.coin.cn,145.49999999999977
2020-08-04,com.dograise.richman.cn,352.0
2020-08-04,com.normandy.booster.cn,0.0
2020-08-04,com.oneapp.max.security.pro.cn,1.0
2020-08-04,com.rat.countmoney.cn,533.0000000000003
2020-08-04,com.shoujizhuanzhuan.cn,0.0
2020-08-04,com.walk.sports.cn,1203.5
2020-08-05,com.boost.clean.coin.cn,1246.8000000000002
2020-08-05,com.cyqxx.puzzle.idiom.cn,7293.500000000004
2020-08-05,com.diamond.coin.cn,139.39999999999975
2020-08-05,com.dograise.richman.cn,350.0
2020-08-05,com.normandy.booster.cn,0.0
2020-08-05,com.oneapp.max.security.pro.cn,5.0
2020-08-05,com.rat.countmoney.cn,531.0000000000005
2020-08-05,com.shoujizhuanzhuan.cn,0.0
2020-08-05,com.walk.sports.cn,1233.5
2020-08-06,com.boost.clean.coin.cn,1347.6
2020-08-06,com.cyqxx.puzzle.idiom.cn,8240.400000000003
2020-08-06,com.diamond.coin.cn,119.99999999999986
2020-08-06,com.dograise.richman.cn,448.0
2020-08-06,com.normandy.booster.cn,0.0
2020-08-06,com.oneapp.max.security.pro.cn,0.0
2020-08-06,com.rat.countmoney.cn,585.8000000000006
2020-08-06,com.shoujizhuanzhuan.cn,0.0
2020-08-06,com.walk.sports.cn,1139.0
2020-08-07,com.boost.clean.coin.cn,1378.6999999999998
2020-08-07,com.cyqxx.puzzle.idiom.cn,7483.500000000002
2020-08-07,com.diamond.coin.cn,113.6999999999999
2020-08-07,com.dograise.richman.cn,460.0
2020-08-07,com.normandy.booster.cn,0.0
2020-08-07,com.oneapp.max.security.pro.cn,0.0
2020-08-07,com.rat.countmoney.cn,609.9000000000008
2020-08-07,com.shoujizhuanzhuan.cn,0.0
2020-08-07,com.walk.sports.cn,1000.0
2020-08-08,com.boost.clean.coin.cn,1346.9
2020-08-08,com.cyqxx.puzzle.idiom.cn,8230.500000000004
2020-08-08,com.diamond.coin.cn,127.49999999999982
2020-08-08,com.dograise.richman.cn,456.0
2020-08-08,com.normandy.booster.cn,0.0
2020-08-08,com.oneapp.max.security.pro.cn,6.0
2020-08-08,com.rat.countmoney.cn,635.5000000000011
2020-08-08,com.walk.sports.cn,1175.5
2020-08-09,com.boost.clean.coin.cn,922.8
2020-08-09,com.cyqxx.puzzle.idiom.cn,7339.200000000003
2020-08-09,com.diamond.coin.cn,111.59999999999987
2020-08-09,com.dograise.richman.cn,521.0
2020-08-09,com.normandy.booster.cn,0.0
2020-08-09,com.oneapp.max.security.pro.cn,0.0
2020-08-09,com.rat.countmoney.cn,528.0000000000005
2020-08-09,com.shoujizhuanzhuan.cn,0.0
2020-08-09,com.walk.sports.cn,972.0
2020-08-10,com.boost.clean.coin.cn,845.3
2020-08-10,com.cyqxx.puzzle.idiom.cn,8390.200000000003
2020-08-10,com.diamond.coin.cn,122.59999999999982
2020-08-10,com.dograise.richman.cn,474.0
2020-08-10,com.normandy.booster.cn,0.0
2020-08-10,com.oneapp.max.security.pro.cn,6.0
2020-08-10,com.rat.countmoney.cn,594.8000000000003
2020-08-10,com.shoujizhuanzhuan.cn,0.0
2020-08-10,com.walk.sports.cn,1025.0
2020-08-11,com.boost.clean.coin.cn,850.5
2020-08-11,com.cyqxx.puzzle.idiom.cn,8115.800000000004
2020-08-11,com.diamond.coin.cn,110.49999999999989
2020-08-11,com.dograise.richman.cn,489.0
2020-08-11,com.normandy.booster.cn,0.0
2020-08-11,com.oneapp.max.security.pro.cn,3.0
2020-08-11,com.rat.countmoney.cn,560.7000000000002
2020-08-11,com.shoujizhuanzhuan.cn,0.0
2020-08-11,com.walk.sports.cn,1050.0
2020-08-13,com.boost.clean.coin.cn,886.4000000000001
2020-08-13,com.cyqxx.puzzle.idiom.cn,7935.000000000003
2020-08-13,com.diamond.coin.cn,121.79999999999981
2020-08-13,com.dograise.richman.cn,468.0
2020-08-13,com.normandy.booster.cn,0.0
2020-08-13,com.oneapp.max.security.pro.cn,3.0
2020-08-13,com.rat.countmoney.cn,527.0
2020-08-13,com.shoujizhuanzhuan.cn,0.0
2020-08-13,com.walk.sports.cn,978.0
2020-08-14,com.boost.clean.coin.cn,1050.6
2020-08-14,com.cyqxx.puzzle.idiom.cn,9032.800000000005
2020-08-14,com.diamond.coin.cn,117.49999999999991
2020-08-14,com.dograise.richman.cn,465.0
2020-08-14,com.normandy.booster.cn,0.0
2020-08-14,com.oneapp.max.security.pro.cn,5.0
2020-08-14,com.rat.countmoney.cn,595.6000000000001
2020-08-14,com.shoujizhuanzhuan.cn,0.0
2020-08-14,com.walk.sports.cn,968.0
2020-08-15,com.boost.clean.coin.cn,1081.5
2020-08-15,com.cyqxx.puzzle.idiom.cn,8216.000000000004
2020-08-15,com.diamond.coin.cn,115.79999999999988
2020-08-15,com.dograise.richman.cn,365.0
2020-08-15,com.normandy.booster.cn,0.0
2020-08-15,com.oneapp.max.security.pro.cn,3.0
2020-08-15,com.rat.countmoney.cn,530.7
2020-08-15,com.walk.sports.cn,981.0
2020-08-16,com.boost.clean.coin.cn,1196.5
2020-08-16,com.cyqxx.puzzle.idiom.cn,10005.900000000005
2020-08-16,com.diamond.coin.cn,109.4999999999999
2020-08-16,com.dograise.richman.cn,291.0
2020-08-16,com.normandy.booster.cn,0.0
2020-08-16,com.oneapp.max.security.pro.cn,0.0
2020-08-16,com.rat.countmoney.cn,439.20000000000005
2020-08-16,com.shoujizhuanzhuan.cn,0.0
2020-08-16,com.walk.sports.cn,891.0
2020-08-17,com.boost.clean.coin.cn,1407.5
2020-08-17,com.cyqxx.puzzle.idiom.cn,10827.300000000003
2020-08-17,com.diamond.coin.cn,110.99999999999991
2020-08-17,com.dograise.richman.cn,426.0
2020-08-17,com.normandy.booster.cn,0.0
2020-08-17,com.oneapp.max.security.pro.cn,1.0
2020-08-17,com.rat.countmoney.cn,434.7
2020-08-17,com.walk.sports.cn,942.0
2020-08-18,com.boost.clean.coin.cn,1282.5
2020-08-18,com.cyqxx.puzzle.idiom.cn,11039.500000000004
